tweet,0,1,2
cleared construction both directions pelham bay park station brooklyn hall station,False,True,False
cleared construction both directions richmond terrace harbor road,False,True,True
cleared construction both directions rte granger ln,False,True,False
cleared construction both directions simmons road cr wyoming county livingston county line,False,True,False
cleared construction both directions south cr,False,True,True
cleared construction both directions south cr mill rd highway,False,True,True
cleared construction both directions south cr rd south cr st,False,True,True
cleared construction both directions south exit nj south exit nj,False,False,True
cleared construction both directions south ferry station chambers street station,False,False,True
cleared construction both directions south orange port authority bus terminal,False,True,False
cleared construction both directions south state street ny ripley north state street north portage street ny,False,True,True
cleared construction both directions square station,False,True,True
cleared construction both directions station,False,False,True
cleared construction both directions station nereid street station,False,False,True
cleared construction both directions station new lots avenue station,False,True,False
cleared construction both directions street avenue,False,True,True
cleared construction both directions street station flatbush college station,False,False,True
cleared construction both directions street station south ferry station,False,False,True
cleared construction both directions sutter road station,False,True,True
cleared construction both directions town bennington town attica line alleghany road ny bennington center,False,True,False
cleared construction both directions troy road highway third ave,False,False,True
cleared construction both directions tuthill street new haven line,False,False,True
cleared construction both directions utica hts station new lots avenue station,False,True,True
cleared construction both directions water tower road rogers place,False,True,False
cleared construction both directions west exit highway east exit highway,False,True,False
cleared construction both directions west ivy rd west marsha dr,False,False,True
cleared construction both directions west marsha dr,False,False,True
cleared construction both directions west nj west highway,False,True,False
cleared construction both directions west upper ferry rd nj dr,False,True,False
cleared construction both directions westside drive cr,False,False,True
cleared construction both directions woodchuck hill road,False,True,True
cleared construction both directions woodlawn station new lots avenue station,False,True,False
cleared construction both directions yards station queensboro plaza station,False,False,True
cleared construction bothdir main station willets stadium station,False,False,True
cleared construction bothdir queensboro plaza station central station,False,True,True
cleared construction bothdir yards station queensboro plaza station,False,True,True
cleared construction bowerystreet prince street rivington street,False,False,True
cleared construction broadstreetstation eb newark port authority bus terminal,False,True,True
cleared construction brooklyn hall station square station,False,False,True
cleared construction buffalostreet both directions start route buffalo street north street exit ny highway,False,False,True
